date, pm25, pm10, o3, no2, so2
2017/3/31, 57, 9, 42, 3, 
2016/10/1, 60, 27, 33, 3, 2
2016/10/2, 60, 11, 21, 2, 1
2016/10/3, 25, 13, 28, 6, 2
2016/10/4, 36, 18, 23, 2, 
2016/10/5, 38, 9, 39, 3, 
2016/10/6, 29, 12, 44, 3, 1
2016/10/7, 37, 16, 34, 2, 
2016/10/8, 38, 9, 38, 1, 
2016/10/9, 30, 9, 38, 1, 
2016/10/10, 14, 8, 33, 4, 
2016/10/11, 24, 12, 41, 4, 2
2016/10/12, 39, 11, 38, 3, 
2016/10/13, 33, 11, 34, 5, 1
2016/10/14, 28, 12, 48, 4, 
2016/10/15, 42, 18, 42, 2, 
2016/10/16, 52, 13, 40, 4, 
2016/10/17, 29, 12, 36, 5, 2
2016/10/18, 40, 16, 31, 5, 1
2016/10/19, 49, 24, 40, 4, 2
2016/10/20, 67, 16, 40, 3, 
2016/10/21, 46, 14, 25, 4, 
2016/10/22, 46, 11, 35, 3, 
2016/10/23, 31, 9, 36, 2, 
2016/10/24, 24, 9, 26, 4, 
2016/10/25, 27, 15, 24, 6, 2
2016/10/26, 49, 11, 39, 3, 
2016/10/27, 40, 17, 28, 5, 
2016/10/28, 44, 11, 36, 4, 
2016/10/29, 32, 14, 39, 3, 
2016/10/30, 39, 15, 28, 5, 1
2016/10/31, 44, 11, 36, 4, 
2016/11/1, 33, 8, 37, 3, 
2016/11/2, 19, 11, 39, 3, 2
2016/11/3, 38, 19, 42, 3, 1
2016/11/4, 57, 20, 50, 3, 2
2016/11/5, 62, 18, 36, 3, 2
2016/11/6, 65, 20, 35, 5, 1
2016/11/7, 59, 17, 29, 6, 
2016/11/8, 54, 8, 33, 2, 
2016/11/9, 17, 9, 30, 4, 
2016/11/10, 22, 9, 34, 4, 
2016/11/11, 33, 17, 42, 4, 
2016/11/12, 50, 17, 36, 5, 3
2016/11/13, 57, 13, 22, 6, 2
2016/11/14, 40, 10, 31, 5, 
2016/11/15, 42, 13, 34, 3, 
2016/11/16, 43, 15, 37, 4, 2
2016/11/17, 42, 18, 37, 5, 3
2016/11/18, 55, 15, 39, 4, 2
2016/11/19, 55, 15, 29, 4, 1
2016/11/20, 49, 16, 28, 7, 
2016/11/21, 54, 18, 33, 6, 2
2016/11/22, 65, 6, 28, 3, 1
2016/11/23, 21, 6, 33, 3, 
2016/11/24, 14, 5, 30, 4, 1
2016/11/25, 18, 9, 32, 4, 2
2016/11/26, 29, 10, 23, 6, 
2016/11/27, 29, 18, 34, 4, 1
2016/11/28, 48, 15, 32, 4, 1
2016/11/29, 42, 10, 32, 3, 
2016/11/30, 31, 11, 32, 5, 
2016/12/1, 33, 18, 35, 5, 2
2016/12/2, 38, 14, 31, 5, 2
2016/12/3, 42, 14, 25, 4, 1
2016/12/4, 43, 9, 33, 4, 
2016/12/5, 33, 14, 35, 3, 2
2016/12/6, 42, 11, 29, 5, 1
2016/12/7, 30, 12, 36, 4, 2
2016/12/8, 41, 18, 41, 4, 2
2016/12/9, 54, 14, 33, 4, 1
2016/12/10, 40, 8, 30, 2, 
2016/12/11, 24, 9, 29, 7, 2
2016/12/12, 31, 13, 14, 14, 
2016/12/13, 46, 6, 31, 4, 
2016/12/14, 17, 5, 30, 4, 
2016/12/15, 16, 8, 30, 3, 
2016/12/16, 17, 9, 31, 3, 1
2016/12/17, 31, 13, 33, 3, 2
2016/12/18, 53, 14, 26, 5, 3
2016/12/19, 37, 15, 15, 9, 4
2016/12/20, 56, 16, 26, 11, 3
2016/12/21, 55, 11, 36, 3, 2
2016/12/22, 31, 11, 35, 3, 1
2016/12/23, 32, 8, 32, 4, 1
2016/12/24, 29, 8, 31, 3, 
2016/12/25, 22, 10, 28, 7, 2
2016/12/26, 35, 8, 35, 4, 
2016/12/27, 17, 6, 33, 2, 1
2016/12/28, 13, 7, 29, 4, 2
2016/12/29, 25, 6, 33, 3, 1
2016/12/30, 23, 8, 32, 3, 2
2016/12/31, 29, , , , 
2016/7/1, 46, 14, 21, 1, 
2016/7/2, 35, 22, 22, 3, 2
2016/7/3, 50, 27, 23, 5, 2
2016/7/4, 56, 21, 20, 2, 2
2016/7/5, 56, 12, 15, 1, 
2016/7/6, 23, 17, 30, 3, 2
2016/7/7, 47, 17, 19, 3, 1
2016/7/8, 49, 10, 21, 3, 
2016/7/9, 23, 19, 27, 3, 
2016/7/10, 50, 21, 32, 1, 
2016/7/11, 53, 22, 22, 3, 1
2016/7/12, 49, 25, 18, 3, 1
2016/7/13, 49, 19, 42, 4, 2
2016/7/14, 43, 14, 37, 2, 1
2016/7/15, 45, 16, 43, 2, 2
2016/7/16, 51, 35, 47, 2, 1
2016/7/17, 72, 26, 61, 3, 2
2016/7/18, 66, 24, 60, 3, 2
2016/7/19, 65, 21, 55, 3, 1
2016/7/20, 56, 19, 56, 4, 1
2016/7/21, 55, 24, 59, 3, 1
2016/7/22, 61, 16, 34, 2, 3
2016/7/23, 39, 15, 39, 1, 1
2016/7/24, 40, 18, 35, 3, 2
2016/7/25, 43, 13, 27, 1, 1
2016/7/26, 29, 17, 25, 3, 
2016/7/27, 41, 8, 24, 2, 2
2016/7/28, 27, 9, 22, 2, 1
2016/7/29, 25, 13, 24, 3, 3
2016/7/30, 31, 21, 51, 2, 2
2016/7/31, 56, 32, 73, 3, 2
2016/8/1, 81, 31, 45, 3, 1
2016/8/2, 71, 29, 48, 2, 2
2016/8/3, 70, 34, 62, 3, 3
2016/8/4, 80, 32, 40, 3, 1
2016/8/5, 68, 22, 35, 2, 
2016/8/6, 50, 16, 22, 2, 2
2016/8/7, 40, 25, 55, 5, 2
2016/8/8, 52, 24, 48, 3, 1
2016/8/9, 69, 17, 52, 3, 
2016/8/10, 52, 16, 56, 3, 2
2016/8/11, 52, 23, 56, 2, 2
2016/8/12, 63, 26, 37, 2, 2
2016/8/13, 57, 26, 45, 2, 2
2016/8/14, 65, 36, 43, 2, 1
2016/8/15, 76, 33, 35, 2, 2
2016/8/16, 68, 27, 45, 3, 1
2016/8/17, 60, 17, 55, 3, 1
2016/8/18, 46, 31, 57, 2, 1
2016/8/19, 69, 26, 47, 3, 2
2016/8/20, 61, 20, 28, 2, 3
2016/8/21, 48, 16, 34, 3, 2
2016/8/22, 38, 16, 50, 3, 2
2016/8/23, 42, 12, 31, 3, 2
2016/8/24, 25, 15, 17, 2, 2
2016/8/25, 23, 13, 25, 2, 2
2016/8/26, 33, 10, 37, 2, 1
2016/8/27, 22, 12, 29, 2, 2
2016/8/28, 30, 11, 37, 2, 1
2016/8/29, 26, 11, 45, 2, 1
2016/8/30, 36, 16, 41, 2, 2
2016/8/31, 51, 19, 64, 2, 2
2016/9/1, 61, 22, 43, 2, 2
2016/9/2, 65, 19, 29, 2, 
2016/9/3, 49, 14, 18, 2, 
2016/9/4, 24, 11, 18, 1, 
2016/9/5, 22, 10, 20, 1, 
2016/9/6, 26, 11, 26, 2, 2
2016/9/7, 23, 10, 36, 2, 
2016/9/8, 24, 18, 50, 3, 
2016/9/9, 55, 18, 47, 2, 1
2016/9/10, 53, 18, 64, 2, 
2016/9/11, 55, 17, 41, 2, 
2016/9/12, 45, 8, 33, 3, 
2016/9/13, 22, 11, 30, 3, 
2016/9/14, 35, 14, 40, 3, 
2016/9/15, 38, 20, 46, 2, 
2016/9/16, 51, 16, 19, 1, 2
2016/9/17, 39, 8, 14, 1, 1
2016/9/18, 20, 8, 25, 3, 1
2016/9/19, 23, 10, 28, 1, 
2016/9/20, 26, 9, 29, 2, 
2016/9/21, 21, 12, 23, 6, 
2016/9/22, 35, 9, 34, 4, 
2016/9/23, 29, 12, 29, 3, 2
2016/9/24, 33, 10, 21, 2, 2
2016/9/25, 25, 11, 21, 3, 2
2016/9/26, 35, 15, 16, 2, 2
2016/9/27, 26, 12, 16, 3, 
2016/9/28, 26, 8, 34, 2, 1
2016/9/29, 26, 12, 38, 3, 
2016/9/30, 41, 21, 38, 5, 2
2016/4/1, 53, 13, 43, 4, 1
2016/4/2, 35, 15, 42, 2, 2
2016/4/3, 41, 9, 34, 7, 1
2016/4/4, 29, 8, 39, 4, 2
2016/4/5, 21, 11, 46, 6, 5
2016/4/6, 49, 16, 45, 3, 1
2016/4/7, 41, 9, 39, 6, 2
2016/4/8, 31, 15, 47, 3, 2
2016/4/9, 55, 18, 39, 7, 5
2016/4/10, 60, 15, 42, 2, 1
2016/4/11, 49, 16, 46, 3, 2
2016/4/12, 54, 11, 39, 3, 2
2016/4/13, 43, 10, 43, 5, 1
2016/4/14, 52, 17, 49, 3, 1
2016/4/15, 53, 11, 60, 3, 2
2016/4/16, 41, 16, 46, 4, 2
2016/4/17, 54, 14, 42, 4, 1
2016/4/18, 52, 15, 60, 3, 2
2016/4/19, 65, 14, 61, 5, 3
2016/4/20, 56, 14, 62, 2, 1
2016/4/21, 51, 8, 54, 4, 2
2016/4/22, 36, 17, 59, 4, 2
2016/4/23, 63, 21, 54, 3, 3
2016/4/24, 70, 29, 52, 4, 2
2016/4/25, 80, 20, 53, 4, 3
2016/4/26, 63, 13, 49, 6, 2
2016/4/27, 51, 7, 48, 5, 2
2016/4/28, 33, 10, 46, 2, 1
2016/4/29, 36, 11, 53, 3, 2
2016/4/30, 43, 19, 54, 3, 3
2016/5/1, 68, 21, 49, 2, 2
2016/5/2, 75, 20, 46, 1, 2
2016/5/3, 43, 18, 59, 2, 2
2016/5/4, 54, 15, 64, 3, 2
2016/5/5, 52, 12, 62, 3, 2
2016/5/6, 44, 14, 59, 3, 2
2016/5/7, 42, 34, 57, 3, 2
2016/5/8, 82, 13, 48, 6, 2
2016/5/9, 43, 12, 35, 7, 2
2016/5/10, 34, 13, 44, 3, 
2016/5/11, 24, 14, 55, 5, 2
2016/5/12, 42, 16, 54, 2, 1
2016/5/13, 44, 18, 67, 4, 2
2016/5/14, 61, 20, 63, 1, 2
2016/5/15, 67, 22, 45, 2, 2
2016/5/16, 53, 14, 59, 4, 2
2016/5/17, 50, 22, 67, 5, 1
2016/5/18, 70, 15, 68, 3, 2
2016/5/19, 47, 19, 65, 3, 2
2016/5/20, 58, 22, 84, 3, 3
2016/5/21, 72, 24, 78, 3, 1
2016/5/22, 79, 27, 77, 3, 3
2016/5/23, 87, 20, 70, 2, 1
2016/5/24, 66, 16, 43, 2, 
2016/5/25, 53, 16, 34, 2, 
2016/5/26, 40, 26, 71, 6, 2
2016/5/27, 70, 42, 44, 7, 2
2016/5/28, 113, 22, 52, 2, 
2016/5/29, 65, 12, 51, 4, 1
2016/5/30, 39, 16, 46, 3, 7
2016/5/31, 53, 22, 66, 4, 2
2016/6/1, 62, 8, 46, 3, 
2016/6/2, 28, 10, 48, 3, 1
2016/6/3, 44, 13, 44, 3, 1
2016/6/4, 45, 9, 50, 2, 
2016/6/5, 25, 10, 53, 2, 2
2016/6/6, 40, 9, 39, 6, 
2016/6/7, 41, 12, 38, 5, 3
2016/6/8, 39, 15, 43, 7, 3
2016/6/9, 49, 14, 55, 3, 2
2016/6/10, 51, 18, 49, 4, 2
2016/6/11, 55, 14, 35, 3, 1
2016/6/12, 39, 8, 30, 4, 2
2016/6/13, 27, 16, 53, 3, 1
2016/6/14, 49, 13, 43, 5, 3
2016/6/15, 40, 10, 31, 3, 1
2016/6/16, 24, 19, 60, 4, 1
2016/6/17, 57, 22, 71, 3, 2
2016/6/18, 67, 25, 40, 4, 2
2016/6/19, 66, 26, 29, 5, 2
2016/6/20, 61, 8, 34, 2, 2
2016/6/21, 33, 18, 28, 4, 2
2016/6/22, 52, 10, 45, 3, 1
2016/6/23, 35, 20, 35, 5, 2
2016/6/24, 54, 19, 32, 6, 2
2016/6/25, 56, 16, 57, 2, 2
2016/6/26, 53, 23, 51, 2, 2
2016/6/27, 64, 13, 41, 4, 2
2016/6/28, 40, 23, 38, 5, 2
2016/6/29, 54, 11, 29, 3, 
2016/6/30, 36, 19, 33, 2, 1
2016/1/4, 60, 34, 37, 7, 3
2016/1/5, 100, 19, 30, 6, 4
2016/1/6, 69, 16, 32, 6, 2
2016/1/7, 59, 15, 26, 5, 1
2016/1/8, 47, 11, 31, 4, 2
2016/1/9, 33, 13, 31, 5, 
2016/1/10, 46, 22, 34, 6, 2
2016/1/11, 72, 10, 30, 4, 2
2016/1/12, 35, 6, 26, 3, 2
2016/1/13, 24, 11, 30, 4, 2
2016/1/14, 37, 10, 32, 4, 2
2016/1/15, 45, 14, 32, 4, 2
2016/1/16, 48, 15, 29, 5, 2
2016/1/17, 52, 10, 35, 3, 3
2016/1/18, 32, 8, 31, 2, 1
2016/1/19, 22, 7, 28, 1, 
2016/1/20, 17, 9, 25, 5, 2
2016/1/21, 29, 8, 29, 5, 1
2016/1/22, 32, 14, 29, 5, 4
2016/1/23, 51, 15, 30, 2, 3
2016/1/24, 44, 9, 33, 3, 1
2016/1/25, 35, 9, 29, 5, 1
2016/1/26, 36, 16, 37, 4, 1
2016/1/27, 59, 19, 30, 7, 3
2016/1/28, 68, 24, 19, 12, 1
2016/1/29, 68, 5, 33, 3, 
2016/1/30, 20, 9, 35, 3, 
2016/1/31, 37, 40, 42, 7, 6
2016/2/1, 120, 11, 32, 3, 1
2016/2/2, 29, 6, 33, 3, 
2016/2/3, 26, 10, 36, 5, 2
2016/2/4, 37, 20, 38, 8, 3
2016/2/5, 68, 17, 35, 5, 2
2016/2/6, 52, 8, 33, 2, 1
2016/2/7, 28, 10, 31, 5, 1
2016/2/8, 32, 12, 36, 3, 2
2016/2/9, 48, 10, 35, 4, 2
2016/2/10, 38, 11, 34, 4, 2
2016/2/11, 43, 12, 37, 5, 2
2016/2/12, 40, 15, 32, 2, 1
2016/2/13, 24, 12, 37, 4, 2
2016/2/14, 39, 10, 32, 1, 
2016/2/15, 32, 9, 33, 3, 2
2016/2/16, 31, 9, 34, 2, 1
2016/2/17, 35, 13, 30, 5, 2
2016/2/18, 41, 11, 30, 6, 2
2016/2/19, 48, 9, 24, 9, 1
2016/2/20, 31, 12, 38, 1, 2
2016/2/21, 44, 9, 35, 3, 2
2016/2/22, 33, 14, 30, 6, 3
2016/2/23, 49, 14, 35, 2, 2
2016/2/24, 44, 9, 35, 2, 1
2016/2/25, 23, 19, 45, 3, 3
2016/2/26, 64, 29, 47, 4, 4
2016/2/27, 87, 37, 52, 4, 3
2016/2/28, 101, 21, 39, 3, 2
2016/2/29, 64, 12, 39, 2, 2
2016/3/1, 50, 16, 39, 4, 2
2016/3/2, 56, 16, 45, 4, 3
2016/3/3, 46, 18, 31, 12, 3
2016/3/4, 68, 23, 52, 5, 2
2016/3/5, 74, 12, 40, 5, 2
2016/3/6, 39, 13, 31, 5, 2
2016/3/7, 41, 21, 32, 8, 4
2016/3/8, 63, 14, 33, 5, 1
2016/3/9, 45, 9, 34, 3, 
2016/3/10, 33, 7, 37, 3, 
2016/3/11, 31, 9, 38, 3, 2
2016/3/12, 21, 8, 33, 6, 2
2016/3/13, 27, 11, 39, 5, 2
2016/3/14, 38, 20, 45, 3, 2
2016/3/15, 61, 11, 37, 5, 2
2016/3/16, 35, 11, 45, 5, 4
2016/3/17, 50, 11, 41, 2, 1
2016/3/18, 34, 20, 40, 7, 2
2016/3/19, 46, 17, 43, 2, 
2016/3/20, 54, 8, 38, 2, 
2016/3/21, 23, 7, 35, 5, 2
2016/3/22, 24, 13, 43, 7, 4
2016/3/23, 39, 9, 39, 2, 
2016/3/24, 32, 7, 37, 1, 
2016/3/25, 15, 9, 41, 3, 
2016/3/26, 27, 11, 42, 4, 2
2016/3/27, 38, 17, 48, 5, 2
2016/3/28, 59, 25, 61, 5, 2
2016/3/29, 80, 24, 52, 4, 4
2016/3/30, 78, 27, 49, 5, 4
2016/3/31, 84, 17, 38, 8, 1
2015/10/1, 34, 12, 39, 2, 
2015/10/2, 37, 11, 47, 3, 2
2015/10/3, 45, 17, 56, 2, 2
2015/10/4, 49, 7, 33, 3, 
2015/10/5, 26, 9, 39, 3, 2
2015/10/6, 24, 9, 35, 3, 
2015/10/7, 19, 13, 40, 3, 1
2015/10/8, 39, 25, 48, 3, 2
2015/10/9, 70, 32, 43, 5, 2
2015/10/10, 84, 24, 38, 3, 2
2015/10/11, 75, 10, 39, 2, 
2015/10/12, 32, 10, 39, 3, 2
2015/10/13, 34, 10, 40, 3, 1
2015/10/14, 33, 11, 38, 4, 2
2015/10/15, 37, 11, 44, 4, 2
2015/10/16, 37, 12, 41, 5, 1
2015/10/17, 40, 17, 41, 3, 1
2015/10/18, 46, 16, 44, 4, 
2015/10/19, 52, 19, 44, 5, 2
2015/10/20, 63, 33, 52, 5, 1
2015/10/21, 92, 26, 46, 4, 2
2015/10/22, 73, 14, 40, 4, 
2015/10/23, 40, 34, 58, 4, 3
2015/10/24, 92, 16, 40, 2, 2
2015/10/25, 48, 10, 36, 4, 
2015/10/26, 29, 9, 36, 2, 2
2015/10/27, 25, 14, 36, 3, 1
2015/10/28, 41, 13, 39, 3, 1
2015/10/29, 39, 26, 42, 5, 3
2015/10/30, 75, 11, 33, 4, 1
2015/10/31, 35, 11, 32, 3, 
2015/11/1, 26, 9, 22, 5, 
2015/11/2, 28, 12, 37, 3, 2
2015/11/3, 35, 10, 30, 6, 1
2015/11/4, 34, 11, 31, 6, 3
2015/11/5, 40, 22, 31, 8, 4
2015/11/6, 67, 12, 30, 4, 
2015/11/7, 45, 10, 32, 2, 
2015/11/8, 32, 13, 11, 9, 2
2015/11/9, 44, 7, 28, 3, 
2015/11/10, 15, 5, 33, 3, 
2015/11/11, 18, 7, 30, 5, 1
2015/11/12, 18, 14, 23, 7, 2
2015/11/13, 40, 9, 33, 2, 
2015/11/14, 24, 7, 30, 3, 
2015/11/15, 26, 8, 30, 4, 
2015/11/16, 26, 16, 22, 9, 
2015/11/17, 56, 7, 21, 6, 
2015/11/18, 25, 7, 30, 2, 
2015/11/19, 13, 10, 28, 5, 2
2015/11/20, 33, 12, 36, 4, 
2015/11/21, 43, 17, 27, 4, 2
2015/11/22, 59, 23, 14, 8, 
2015/11/23, 76, 11, 28, 3, 
2015/11/24, 33, 7, 28, 5, 
2015/11/25, 19, 7, 25, 4, 
2015/11/26, 16, 5, 32, 2, 
2015/11/27, 18, 10, 25, 4, 1
2015/11/28, 34, 11, 31, 3, 
2015/11/29, 47, 12, 27, 5, 2
2015/11/30, 50, 10, 30, 3, 1
2015/12/1, 42, 9, 32, 4, 3
2015/12/2, 32, 15, 34, 3, 1
2015/12/3, 43, 11, 29, 3, 2
2015/12/4, 40, 10, 32, 4, 2
2015/12/5, 38, 11, 29, 5, 1
2015/12/6, 46, 9, 28, 5, 1
2015/12/7, 29, 9, 28, 6, 
2015/12/8, 23, 16, 28, 7, 1
2015/12/9, 42, 14, 33, 7, 
2015/12/10, 43, 8, 33, 4, 
2015/12/11, 19, 12, 33, 4, 
2015/12/12, 46, 13, 29, 4, 2
2015/12/13, 49, 8, 29, 5, 2
2015/12/14, 30, 13, 24, 7, 2
2015/12/15, 49, 14, 25, 5, 2
2015/12/16, 49, 7, 27, 2, 2
2015/12/17, 19, 7, 28, 4, 2
2015/12/18, 22, 7, 29, 3, 2
2015/12/19, 21, 10, 28, 4, 2
2015/12/20, 33, 16, 18, 11, 2
2015/12/21, 47, 13, 28, 8, 2
2015/12/22, 40, 13, 19, 8, 2
2015/12/23, 42, 11, 26, 10, 2
2015/12/24, 39, 13, 30, 3, 2
2015/12/25, 46, 15, 34, 3, 2
2015/12/26, 56, 21, 33, 3, 2
2015/12/27, 76, 8, 28, 4, 
2015/12/28, 26, 8, 30, 3, 1
2015/12/29, 22, 10, 32, 3, 1
2015/12/30, 35, , , , 
2016/1/1, 37, 9, 29, 2, 2
2016/1/2, 40, 13, 26, 3, 2
2016/1/3, 58, 18, 35, 4, 2
2015/7/1, 29, 17, 41, 5, 2
2015/7/2, 47, 19, 46, 4, 2
2015/7/3, 55, 20, 38, 2, 1
2015/7/4, 56, 22, 47, 3, 
2015/7/5, 60, 23, 34, 5, 2
2015/7/6, 62, 26, 26, 6, 
2015/7/7, 47, 12, 27, 3, 
2015/7/8, 27, 15, 22, 4, 2
2015/7/9, 40, 10, 31, 1, 
2015/7/10, 29, 12, 30, 1, 
2015/7/11, 40, 20, 16, 3, 2
2015/7/12, 49, 20, 11, 2, 1
2015/7/13, 37, 13, 11, 1, 
2015/7/14, 29, 15, 39, 3, 4
2015/7/15, 44, 22, 22, 3, 1
2015/7/16, 40, 15, 25, 1, 
2015/7/17, 36, 17, 27, 3, 2
2015/7/18, 48, 18, 14, 1, 
2015/7/19, 36, 12, 13, 2, 2
2015/7/20, 34, 9, 12, 3, 1
2015/7/21, 26, 7, 19, 1, 
2015/7/22, 23, 11, 12, 4, 
2015/7/23, 31, 12, 12, 3, 
2015/7/24, 38, 10, 10, 2, 
2015/7/25, 35, 12, 13, 1, 
2015/7/26, 32, 21, 21, 5, 2
2015/7/27, 48, 29, 45, 4, 3
2015/7/28, 69, 43, 55, 4, 2
2015/7/29, 91, 50, 63, 4, 4
2015/7/30, 103, 48, 76, 2, 3
2015/7/31, 106, 50, 65, 3, 3
2015/8/1, 114, 53, 50, 2, 3
2015/8/2, 120, 47, 47, 2, 2
2015/8/3, 106, 51, 37, 2, 2
2015/8/4, 112, 41, 29, 3, 2
2015/8/5, 96, 30, 30, 4, 2
2015/8/6, 75, 18, 24, 2, 2
2015/8/7, 41, 29, 61, 4, 2
2015/8/8, 72, 34, 61, 2, 3
2015/8/9, 83, 44, 64, 2, 3
2015/8/10, 94, 38, 89, 4, 4
2015/8/11, 90, 34, 48, 4, 2
2015/8/12, 87, 24, 34, 2, 2
2015/8/13, 58, 14, 42, 3, 2
2015/8/14, 40, 23, 47, 2, 2
2015/8/15, 59, 22, 38, 3, 2
2015/8/16, 62, 10, 31, 3, 
2015/8/17, 25, 13, 52, 3, 2
2015/8/18, 38, 11, 26, 5, 1
2015/8/19, 41, 15, 22, 5, 1
2015/8/20, 36, 18, 17, 2, 1
2015/8/21, 43, 17, 41, 2, 
2015/8/22, 35, 12, 42, 3, 1
2015/8/23, 40, 10, 47, 3, 1
2015/8/24, 38, 26, 30, 2, 
2015/8/25, 44, 10, 41, 2, 2
2015/8/26, 28, 15, 47, 4, 2
2015/8/27, 45, 24, 63, 3, 3
2015/8/28, 68, 30, 42, 2, 2
2015/8/29, 70, 11, 26, 2, 
2015/8/30, 26, 15, 33, 6, 1
2015/8/31, 46, 9, 20, 2, 1
2015/9/1, 26, 11, 41, 3, 2
2015/9/2, 31, 11, 28, 2, 
2015/9/3, 38, 21, 61, 3, 2
2015/9/4, 66, 21, 48, 3, 1
2015/9/5, 64, 16, 40, 1, 
2015/9/6, 44, 8, 34, 5, 1
2015/9/7, 30, 9, 27, 4, 
2015/9/8, 26, 7, 34, 3, 
2015/9/9, 22, 7, 35, 2, 
2015/9/10, 25, 13, 40, 4, 1
2015/9/11, 36, 16, 43, 2, 2
2015/9/12, 54, 16, 43, 2, 
2015/9/13, 53, 6, 41, 2, 
2015/9/14, 25, 13, 46, 3, 
2015/9/15, 46, 17, 29, 5, 
2015/9/16, 57, 14, 27, 5, 
2015/9/17, 37, 9, 39, 4, 2
2015/9/18, 35, 9, 38, 2, 
2015/9/19, 33, 10, 34, 3, 
2015/9/20, 32, 12, 36, 3, 2
2015/9/21, 37, 14, 44, 2, 1
2015/9/22, 47, 14, 41, 2, 2
2015/9/23, 54, 11, 32, 4, 
2015/9/24, 40, 8, 35, 4, 1
2015/9/25, 31, 12, 39, 3, 2
2015/9/26, 40, 15, 40, 3, 1
2015/9/27, 44, 13, 39, 3, 2
2015/9/28, 47, 14, 46, 4, 1
2015/9/29, 50, 8, 38, 2, 
2015/9/30, 24, 13, 37, 2, 2
2015/4/1, 60, 15, 50, 1, 1
2015/4/2, 33, 32, 38, 3, 
2015/4/3, 44, 7, 33, 2, 2
2015/4/4, 32, 14, 35, 2, 
2015/4/5, 37, 21, 12, 5, 3
2015/4/6, 57, 10, 38, 1, 2
2015/4/7, 35, 10, 37, 1, 
2015/4/8, 36, 13, 35, 2, 2
2015/4/9, 49, 14, 28, 5, 2
2015/4/10, 46, 10, 41, 1, 1
2015/4/11, 37, 13, 37, 1, 2
2015/4/12, 54, 9, 31, 2, 
2015/4/13, 38, 16, 41, 3, 2
2015/4/14, 48, 17, 32, 1, 1
2015/4/15, 57, 26, 60, 3, 3
2015/4/16, 75, 23, 46, 1, 2
2015/4/17, 71, 20, 54, 4, 3
2015/4/18, 57, 27, 47, 1, 1
2015/4/19, 73, 26, 35, 1, 1
2015/4/20, 46, 9, 47, 1, 2
2015/4/21, 25, 14, 45, 1, 2
2015/4/22, 49, 18, 59, 2, 3
2015/4/23, 63, 19, 65, 1, 2
2015/4/24, 64, 32, 74, 1, 4
2015/4/25, 88, 27, 81, 1, 2
2015/4/26, 77, 32, 62, 1, 3
2015/4/27, 99, 22, 44, 1, 1
2015/4/28, 75, 10, 42, 1, 2
2015/4/29, 36, 12, 49, 3, 3
2015/4/30, 35, 14, 52, 1, 2
2015/5/1, 46, 14, 55, , 2
2015/5/2, 59, 9, 39, 1, 2
2015/5/3, 34, 7, 35, 1, 2
2015/5/4, 30, 16, 48, , 1
2015/5/5, 58, 17, 52, , 1
2015/5/6, 55, 16, 56, , 2
2015/5/7, 54, 17, 61, 1, 2
2015/5/8, 56, 18, 47, 2, 2
2015/5/9, 64, 21, 60, 2, 2
2015/5/10, 67, 14, 49, 1, 1
2015/5/11, 42, 20, 47, 1, 2
2015/5/12, 49, 19, 53, 1, 5
2015/5/13, 60, 27, 51, , 3
2015/5/14, 81, 35, 35, , 2
2015/5/15, 83, 21, 41, , 2
2015/5/16, 61, 26, 55, , 3
2015/5/17, 76, 18, 57, , 2
2015/5/18, 60, 10, 49, , 2
2015/5/19, 37, 23, 79, 6, 5
2015/5/20, 70, 12, 46, 4, 1
2015/5/21, 45, 12, 52, 5, 3
2015/5/22, 46, 18, 48, 4, 2
2015/5/23, 62, 14, 53, 3, 1
2015/5/24, 44, 18, 57, 5, 4
2015/5/25, 63, 23, 64, 6, 4
2015/5/26, 73, 23, 88, 5, 5
2015/5/27, 74, 23, 65, 3, 2
2015/5/28, 73, 25, 78, 4, 2
2015/5/29, 72, 25, 59, 6, 2
2015/5/30, 81, 29, 60, 4, 1
2015/5/31, 82, 19, 58, 4, 2
2015/6/1, 60, 24, 49, 2, 2
2015/6/2, 63, 20, 38, 4, 1
2015/6/3, 24, 11, 42, 4, 
2015/6/4, 36, 11, 30, 7, 
2015/6/5, 35, 8, 44, 3, 
2015/6/6, 27, 10, 47, 3, 1
2015/6/7, 37, 10, 40, 2, 
2015/6/8, 36, 15, 25, 11, 3
2015/6/9, 37, 20, 49, 6, 2
2015/6/10, 54, 17, 30, 5, 2
2015/6/11, 54, 23, 31, 7, 1
2015/6/12, 46, 31, 60, 3, 2
2015/6/13, 94, 23, 47, 3, 
2015/6/14, 68, 19, 45, 3, 3
2015/6/15, 59, 34, 30, 10, 3
2015/6/16, 79, 33, 56, 3, 2
2015/6/17, 80, 15, 47, 4, 2
2015/6/18, 47, 11, 45, 5, 
2015/6/19, 39, 13, 52, 2, 1
2015/6/20, 43, 16, 48, 2, 
2015/6/21, 51, 17, 38, 3, 2
2015/6/22, 58, 29, 46, 2, 2
2015/6/23, 78, 25, 40, 3, 3
2015/6/24, 69, 15, 36, 3, 2
2015/6/25, 52, 15, 47, 2, 
2015/6/26, 36, 15, 38, 3, 
2015/6/27, 38, 11, 40, 3, 
2015/6/28, 39, 8, 39, 3, 1
2015/6/29, 28, 14, 33, 3, 1
2015/6/30, 45, 12, 35, 4, 
2015/1/1, 19, 8, 29, 1, 2
2015/1/2, 27, 7, 29, 2, 1
2015/1/3, 24, 8, 26, 2, 2
