date, pm25, pm10, o3, no2, so2, co
2024/1/11, 19, 10, 32, 2, 1, 
2024/1/12, 38, 8, 32, 2, 1, 
2024/1/13, 40, 4, 22, 3, 1, 
2024/1/14, 30, 6, 22, 2, 1, 
2024/1/15, 27, 3, 31, 1, , 
2024/1/16, 21, 3, 18, 3, 3, 
2024/1/17, 30, 13, 16, 6, 1, 
2024/1/18, 50, 7, 28, 4, , 
2024/1/19, 32, 11, 22, 3, , 
2024/1/20, 37, 6, 24, 4, 1, 
2024/1/21, 23, 3, 25, 3, 1, 
2024/1/22, 22, 2, 32, 1, , 
2024/1/23, 24, 4, 32, 1, 1, 
2024/1/24, 16, 4, 28, 1, 1, 
2024/1/25, 22, 4, 30, 2, , 
2024/1/26, 26, 7, 29, 2, 1, 
2024/1/27, 33, 7, 27, 4, 1, 
2024/1/28, 33, 7, 30, 4, 1, 
2024/1/29, 36, 11, 26, 4, 1, 
2024/1/30, 52, 14, 19, 6, 1, 
2024/1/31, 55, 9, 28, 11, 1, 
2024/2/1, 43, 4, 30, 2, 1, 
2024/2/2, 25, 6, 28, 2, , 
2024/2/3, 25, 5, 28, 2, , 
2024/2/4, 15, 3, 28, 3, , 
2024/2/5, 20, 3, 26, 2, , 
2024/2/6, 18, 3, 26, 2, , 
2024/2/7, 20, 4, 34, 3, , 
2024/2/8, 21, 7, 30, 3, 1, 
2024/2/9, 28, 4, 39, 2, 1, 
2024/2/10, 36, 21, 41, 2, 1, 
2024/2/11, 74, 16, 37, 2, 1, 
2024/2/12, 60, 11, 25, 5, 1, 
2024/2/13, 54, 15, 24, 3, 2, 
2024/2/14, 57, 10, 28, 7, 1, 
2024/2/15, 50, 3, 30, 2, 1, 
2024/2/16, 15, 6, 25, 3, , 
2024/2/17, 24, 6, 28, 2, 1, 
2024/2/18, 26, 5, 28, 4, , 
2024/2/19, 21, 8, 25, 4, 1, 
2024/2/20, 39, 6, 19, 5, , 
2024/2/21, 21, 2, 28, 4, , 
2024/2/22, 11, 2, 26, 1, 1, 
2024/2/23, 13, 2, 31, 1, 1, 
2024/2/24, 19, 3, 20, 2, , 
2024/2/25, 19, 4, 32, 2, 1, 
2024/2/26, 21, 6, 36, 2, 1, 
2024/2/27, 26, 4, 35, 2, 1, 
2024/2/28, 27, 5, 22, 6, , 
2024/2/29, 33, 7, 38, 2, , 
2024/3/1, 29, 7, 33, 1, 1, 
2024/3/2, 23, 8, 35, 1, 1, 
2024/3/3, 29, 13, 42, 2, , 
2024/3/4, 53, 11, 30, 5, , 
2024/3/5, 37, 5, 33, 3, 1, 
2024/3/6, 25, 7, 35, 2, , 
2024/3/7, 38, 9, 41, 1, , 
2024/3/8, 40, 9, 36, 1, 1, 
2024/3/9, 42, 6, 37, 1, 1, 
2024/3/10, 34, 6, 34, 3, 2, 
2024/3/11, 34, 8, 33, 4, , 
2024/3/12, 38, 11, 38, 2, 1, 
2024/3/13, 44, 9, 41, 3, , 
2024/3/14, 41, 12, 41, 3, 1, 
2024/3/15, 45, 12, 43, 5, , 
2024/3/16, 53, 13, 23, 3, , 
2024/3/17, 56, 9, 38, 2, 1, 
2024/3/18, 39, 6, 37, 2, 1, 
2024/3/19, 38, 10, 37, 1, , 
2024/3/20, 37, 6, 39, 2, 1, 
2024/3/21, 38, 10, 39, 2, 1, 
2024/3/22, 43, 7, 29, 4, 1, 
2024/3/23, 41, 3, 24, 5, , 
2024/3/24, 17, 7, 21, 9, , 
2024/3/25, 31, 4, 32, 4, 1, 
2024/3/26, 18, 6, 35, 1, 1, 
2024/3/27, 24, 5, 25, 2, , 
2024/3/28, 21, 9, 37, 3, 1, 
2024/3/29, 35, 17, 49, 2, 1, 
2024/3/30, 62, 14, 45, 1, 1, 
2024/3/31, 58, 7, 33, 2, 1, 
2023/10/1, 51, 8, 37, 1, 1, 
2023/10/2, 40, 4, 27, 1, , 
2023/10/3, 37, 10, 39, 2, 1, 
2023/10/4, 47, 8, 36, 1, , 
2023/10/5, 44, 7, 34, 2, 1, 
2023/10/6, 31, 6, 32, 1, , 
2023/10/7, 34, 8, 16, 1, , 
2023/10/8, 32, 3, 19, 2, , 
2023/10/9, 32, 8, 31, 2, 1, 
2023/10/10, 34, 4, 32, 1, , 
2023/10/11, 45, 7, 29, 1, , 
2023/10/12, 30, 6, 33, 2, , 
2023/10/13, 33, 9, 20, 1, , 
2023/10/14, 45, 9, 46, 1, , 
2023/10/15, 41, 10, 44, 2, 1, 
2023/10/16, 52, 12, 40, 2, 1, 
2023/10/17, 49, 12, 34, 3, , 
2023/10/18, 51, 14, 35, 1, 1, 
2023/10/19, 56, 9, 27, 1, 5, 
2023/10/20, 49, 4, 30, 1, , 
2023/10/21, 19, 5, 36, 1, 1, 
2023/10/22, 35, 8, 37, 2, 1, 
2023/10/23, 43, 13, 39, 2, 1, 
2023/10/24, 52, 11, 39, 2, 1, 
2023/10/25, 56, 14, 38, 3, 1, 
2023/10/26, 56, 14, 37, 2, 1, 
2023/10/27, 51, 6, 29, 1, 1, 
2023/10/28, 38, 4, 31, 1, 1, 
2023/10/29, 28, 4, 28, 2, 1, 
2023/10/30, 24, 10, 29, 2, 1, 
2023/10/31, 43, 11, 28, 3, 1, 
2023/11/1, 47, 11, 33, 3, 1, 
2023/11/2, 56, 16, 32, 2, 1, 
2023/11/3, 68, 16, 38, 2, 1, 
2023/11/4, 68, 12, 30, 1, 1, 
2023/11/5, 56, 6, 19, 2, , 
2023/11/6, 23, 12, 33, 2, , 
2023/11/7, 44, 8, 29, 1, 1, 
2023/11/8, 39, 8, 19, 2, , 
2023/11/9, 48, 4, 20, 3, , 
2023/11/10, 41, 3, 24, 2, , 
2023/11/11, 20, 4, 20, 1, , 
2023/11/12, 30, 5, 26, 1, , 
2023/11/13, 19, 4, 25, 1, 1, 
2023/11/14, 25, 7, 15, 2, 1, 
2023/11/15, 35, 8, 21, 2, 1, 
2023/11/16, 44, 5, 25, 2, , 
2023/11/17, 29, 2, 26, 1, 1, 
2023/11/18, 19, 10, 24, 1, 1, 
2023/11/19, 35, 8, 33, 2, 1, 
2023/11/20, 42, 7, 15, 4, , 
2023/11/21, 38, 6, 18, 2, , 
2023/11/22, 42, 10, 22, 1, 1, 
2023/11/23, 54, 14, 35, 1, 1, 
2023/11/24, 46, 6, 29, 1, 1, 
2023/11/25, 32, 5, 25, 1, 1, 
2023/11/26, 36, 8, 3, 2, , 
2023/11/27, 47, 10, 33, 2, 1, 
2023/11/28, 34, 10, 25, 2, 1, 
2023/11/29, 48, 10, 17, 2, , 
2023/11/30, 44, 6, 24, 1, , 
2023/12/1, 23, 7, 29, 1, , 
2023/12/2, 30, 5, 15, 1, , 
2023/12/3, 36, 10, 20, 2, 1, 
2023/12/4, 47, 5, 3, 4, , 
2023/12/5, 40, 3, 16, 3, , 
2023/12/6, 27, 12, 33, 2, 1, 
2023/12/7, 43, 9, 14, 3, , 
2023/12/8, 36, 9, 14, 2, 1, 
2023/12/9, 49, 11, 18, 2, 1, 
2023/12/10, 48, 14, 22, 3, , 
2023/12/11, 49, 5, 22, 3, 2, 
2023/12/12, 25, 3, 25, 2, 1, 
2023/12/13, 20, 3, 17, 2, 1, 
2023/12/14, 27, 5, 27, 2, 1, 
2023/12/15, 36, 3, 29, 1, 1, 
2023/12/16, 23, 4, 32, 1, , 
2023/12/17, 15, 3, 30, 1, , 
2023/12/18, 16, 5, 14, 3, , 
2023/12/19, 26, 6, 24, 3, , 
2023/12/20, 33, 4, 31, 1, , 
2023/12/21, 17, 1, 27, 1, 1, 
2023/12/22, 14, 4, 21, 2, , 
2023/12/23, 19, 2, 21, 1, , 
2023/12/24, 18, 7, 28, 2, 1, 
2023/12/25, 32, 8, 24, 3, 1, 
2023/12/26, 42, 9, 26, 2, , 
2023/12/27, 44, 9, 22, 2, 1, 
2023/12/28, 40, 9, 34, 2, 1, 
2023/12/29, 53, 11, 25, 2, 1, 
2023/12/30, 52, 19, 39, 2, 1, 
2023/12/31, 64, 4, 31, 1, 1, 
2023/7/1, 32, 7, 34, 1, , 
2023/7/2, 43, 14, 19, 2, , 
2023/7/3, 55, 17, 39, 3, 1, 
2023/7/4, 60, 19, 16, 2, , 
2023/7/5, 55, 9, 43, 1, 1, 
2023/7/6, 53, 30, 30, 4, 1, 
2023/7/7, 78, 19, 19, 1, , 
2023/7/8, 59, 17, 14, 1, , 
2023/7/9, 47, 16, 27, 1, , 
2023/7/10, 42, 14, 24, 1, 1, 
2023/7/11, 54, 20, 15, 1, , 
2023/7/12, 61, , 17, 1, , 
2023/7/13, 42, 12, 12, 1, 1, 
2023/7/14, 48, 9, 12, 1, 2, 
2023/7/15, 27, 6, 15, 1, 1, 
2023/7/16, 27, 7, 27, 1, , 
2023/7/17, 37, 12, 29, 1, , 
2023/7/18, 45, 17, 17, 1, 1, 
2023/7/19, 39, 9, 20, 1, 1, 
2023/7/20, 29, 13, 39, 1, 1, 
2023/7/21, 46, 13, 39, 1, 1, 
2023/7/22, 52, 14, 31, 1, 1, 
2023/7/23, 46, 5, 18, 1, , 
2023/7/24, 36, 14, 25, 1, 1, 
2023/7/25, 34, 14, 25, 1, , 
2023/7/26, 43, 10, 31, 1, 1, 
2023/7/27, 50, 19, 36, 1, 1, 
2023/7/28, 57, 14, 23, 1, , 
2023/7/29, 52, 8, 22, 1, 1, 
2023/7/30, 32, 12, 15, 1, , 
2023/7/31, 33, 13, 19, 1, , 
2023/8/1, 41, 6, 13, 1, 1, 
2023/8/2, 42, 9, 13, 1, , 
2023/8/3, 27, 8, 26, 1, 1, 
2023/8/4, 29, 6, 15, 1, , 
2023/8/5, 23, 5, 17, 1, , 
2023/8/6, 24, 8, 12, 1, , 
2023/8/7, 25, 19, 11, 1, 2, 
2023/8/8, 46, 15, 18, 1, , 
2023/8/9, 43, 14, 19, 1, , 
2023/8/10, 42, 8, 15, 1, , 
2023/8/11, 27, 6, 25, 2, 1, 
2023/8/12, 38, 14, 39, 1, 1, 
2023/8/13, 52, 13, 16, 1, 1, 
2023/8/14, 53, 7, 15, 1, , 
2023/8/15, 26, 6, 18, 1, , 
2023/8/16, 32, 6, 15, 2, , 
2023/8/17, 27, 7, 13, 1, , 
2023/8/18, 38, 15, 29, 1, 1, 
2023/8/19, 44, 19, 36, 1, 1, 
2023/8/20, 54, 18, 35, 1, 1, 
2023/8/21, 52, 10, 10, 1, , 
2023/8/22, 36, 6, 7, 1, , 
2023/8/23, 26, 9, 2, 1, 1, 
2023/8/24, 26, 7, 7, 1, 2, 
2023/8/25, 23, 6, 9, 1, 1, 
2023/8/26, 24, 10, 18, 1, , 
2023/8/27, 31, 8, 22, 1, 1, 
2023/8/28, 40, 4, 14, 1, , 
2023/8/29, 28, 6, 13, 1, , 
2023/8/30, 22, 7, 8, 1, , 
2023/8/31, 21, 6, 12, 1, 1, 
2023/9/1, 27, 11, 20, 1, 1, 
2023/9/2, 34, 15, 36, 1, 1, 
2023/9/3, 47, 13, 30, 1, 1, 
2023/9/4, 47, 9, 19, 1, , 
2023/9/5, 31, 5, 19, 1, , 
2023/9/6, 29, 9, 26, 1, , 
2023/9/7, 32, 10, 29, 1, 1, 
2023/9/8, 40, 9, 33, 1, 1, 
2023/9/9, 45, 8, 12, 1, , 
2023/9/10, 41, 5, 12, 1, 1, 
2023/9/11, 25, 7, 24, 1, 1, 
2023/9/12, 29, 5, 21, 1, 1, 
2023/9/13, 37, 10, 20, 3, 1, 
2023/9/14, 37, 7, 26, 1, 1, 
2023/9/15, 35, 12, 34, 1, 1, 
2023/9/16, 48, 9, 16, 1, 1, 
2023/9/17, 44, 8, 17, 2, 1, 
2023/9/18, 40, 14, 24, 1, 1, 
2023/9/19, 52, 26, 21, 1, 1, 
2023/9/20, 73, 16, 14, 1, 1, 
2023/9/21, 47, 7, 18, 2, , 
2023/9/22, 39, 3, 28, 1, , 
2023/9/23, 22, 7, 37, 1, 1, 
2023/9/24, 33, 10, 28, 1, 1, 
2023/9/25, 34, 6, 35, 2, 1, 
2023/9/26, 41, 11, 35, 2, 1, 
2023/9/27, 52, 13, 41, 2, 1, 
2023/9/28, 50, 7, 40, 2, 1, 
2023/9/29, 47, 18, 35, 2, 1, 
2023/9/30, 63, 11, 27, 1, , 
2023/4/1, 56, 14, 46, 1, 1, 
2023/4/2, 49, 11, 47, 1, 1, 
2023/4/3, 42, 9, 44, 1, 1, 
2023/4/4, 46, 12, 28, 2, 1, 
2023/4/5, 42, 3, 39, 1, , 
2023/4/6, 16, 2, 31, 1, , 
2023/4/7, 17, 11, 40, 1, 1, 
2023/4/8, 45, 10, 43, 1, 1, 
2023/4/9, 40, 11, 43, 1, 2, 
2023/4/10, 49, 11, 42, 2, 1, 
2023/4/11, 49, 15, 33, 2, 1, 
2023/4/12, 53, 25, 42, 2, 1, 
2023/4/13, 61, 19, 25, 2, 1, 
2023/4/14, 56, 4, 32, 3, , 
2023/4/15, 20, 14, 43, 1, 1, 
2023/4/16, 39, 13, 39, 1, , 
2023/4/17, 50, 17, 44, 1, 2, 
2023/4/18, 58, 26, 24, 2, , 
2023/4/19, 65, 26, 38, 2, 1, 
2023/4/20, 78, 24, 46, 1, 1, 
2023/4/21, 71, 32, 43, 1, 1, 
2023/4/22, 63, 6, 42, 1, 1, 
2023/4/23, 35, 11, 41, 1, 1, 
2023/4/24, 38, 8, 24, 2, , 
2023/4/25, 33, 8, 32, 2, , 
2023/4/26, 21, 10, 52, 1, 1, 
2023/4/27, 53, 12, 48, 1, 1, 
2023/4/28, 46, 19, 23, 2, , 
2023/4/29, 36, 16, 34, 1, 1, 
2023/4/30, 44, 14, 59, 1, 1, 
2023/5/1, 47, 8, 47, 1, 1, 
2023/5/2, 38, 12, 48, 1, 1, 
2023/5/3, 41, 8, 42, 1, , 
2023/5/4, 36, 6, 42, 1, , 
2023/5/5, 28, 14, 36, 1, , 
2023/5/6, 24, 13, 25, 4, , 
2023/5/7, 14, 5, 42, 1, 1, 
2023/5/8, 24, 9, 43, 1, 1, 
2023/5/9, 41, 11, 51, 1, 1, 
2023/5/10, 48, 11, 49, 1, 1, 
2023/5/11, 50, 12, 58, 2, 1, 
2023/5/12, 50, 11, 35, 1, , 
2023/5/13, 48, 4, 37, 1, , 
2023/5/14, 22, 7, 38, 1, , 
2023/5/15, 34, 12, 62, 1, 1, 
2023/5/16, 54, 19, 68, 1, 1, 
2023/5/17, 73, 15, 38, 1, 1, 
2023/5/18, 54, 5, 38, 1, , 
2023/5/19, 21, 7, 31, 1, 1, 
2023/5/20, 41, 12, 40, 1, 1, 
2023/5/21, 46, 11, 46, 1, 1, 
2023/5/22, 54, 15, 35, 1, 1, 
2023/5/23, 49, 6, 37, 1, 1, 
2023/5/24, 33, 8, 37, 1, 1, 
2023/5/25, 34, 5, 32, 2, , 
2023/5/26, 26, 3, 30, 1, , 
2023/5/27, 36, 10, 37, 1, 1, 
2023/5/28, 45, 21, 19, 3, 1, 
2023/5/29, 48, 6, 38, 2, , 
2023/5/30, 31, 7, 31, 1, , 
2023/5/31, 38, 9, 27, 1, , 
2023/6/1, 33, 7, 9, 3, , 
2023/6/2, 21, 10, 45, 1, 1, 
2023/6/3, 44, 11, 40, 1, 1, 
2023/6/4, 49, 11, 41, 3, 1, 
2023/6/5, 50, 13, 33, 2, , 
2023/6/6, 51, 11, 45, 2, 1, 
2023/6/7, 52, 13, 37, 2, , 
2023/6/8, 57, 8, 31, 2, , 
2023/6/9, 46, 10, 24, 1, , 
2023/6/10, 51, 7, 22, 1, , 
2023/6/11, 33, 7, 13, 1, , 
2023/6/12, 33, 13, 27, 2, 1, 
2023/6/13, 57, 16, 13, 2, , 
2023/6/14, 50, 8, 27, 1, , 
2023/6/15, 48, 10, 50, 1, 1, 
2023/6/16, 56, 15, 57, 1, 1, 
2023/6/17, 63, 28, 35, 2, 1, 
2023/6/18, 88, 24, 71, 2, 1, 
2023/6/19, 85, 17, 46, 2, 1, 
2023/6/20, 65, 15, 30, 1, 1, 
2023/6/21, 60, 8, 24, 2, , 
2023/6/22, 40, 11, 36, 2, 1, 
2023/6/23, 54, 12, 42, 1, 1, 
2023/6/24, 55, 14, 42, 1, 1, 
2023/6/25, 64, 22, 27, 2, , 
2023/6/26, 68, 27, 27, 2, 1, 
2023/6/27, 71, 16, 16, 1, 1, 
2023/6/28, 58, 11, 18, 1, 1, 
2023/6/29, 45, 10, 17, 1, , 
2023/6/30, 36, 5, 27, 1, , 
2023/1/2, 44, 3, 26, 1, , 
2023/1/3, 20, 4, 31, 1, 1, 
2023/1/4, 19, 3, 29, 1, 1, 
2023/1/5, 26, 21, 35, 1, 1, 
2023/1/6, 64, 29, 29, 1, , 
2023/1/7, 92, 28, 30, 1, 1, 
2023/1/8, 85, 16, 30, 1, 1, 
2023/1/9, 57, 8, 30, 1, 1, 
2023/1/10, 39, 7, 19, 1, 3, 
2023/1/11, 39, 10, 20, 1, 1, 
2023/1/12, 44, 13, 29, 2, 1, 
2023/1/13, 44, 5, 13, 2, , 
2023/1/14, 31, 5, 19, 1, , 
2023/1/15, 29, 3, 22, 1, , 
2023/1/16, 24, 2, 25, 1, , 
2023/1/17, 19, 6, 21, 1, 1, 
2023/1/18, 38, 8, 30, 1, , 
2023/1/19, 36, 13, 38, 1, 1, 
2023/1/20, 51, 9, 30, 1, 1, 
2023/1/21, 33, 4, 27, 1, 1, 
2023/1/22, 24, 5, 16, 2, , 
2023/1/23, 27, 6, 28, 1, , 
2023/1/24, 26, 4, 28, 1, , 
2023/1/25, 15, 3, 24, 1, 1, 
2023/1/26, 24, 3, 30, 1, , 
2023/1/27, 18, 5, 29, 1, 1, 
2023/1/28, 27, 6, 25, 1, , 
2023/1/29, 31, 8, 30, 1, 1, 
2023/1/30, 32, 5, 29, 1, , 
2023/1/31, 29, 8, 21, 1, 1, 
2023/2/1, 41, 10, 32, 1, 1, 
2023/2/2, 48, 9, 27, 1, 1, 
2023/2/3, 48, 7, 30, 1, 1, 
2023/2/4, 36, 9, 30, 1, 1, 
2023/2/5, 39, 11, 24, 2, 1, 
2023/2/6, 49, 17, 15, 3, , 
2023/2/7, 61, 12, 34, 2, , 
2023/2/8, 56, 8, 32, 2, , 
2023/2/9, 42, 7, 25, 6, , 
2023/2/10, 38, 4, 32, 2, , 
2023/2/11, 24, 7, 30, 2, 6, 
2023/2/12, 37, 6, 33, 3, , 
2023/2/13, 26, 5, 34, 2, 1, 
2023/2/14, 27, 3, 31, 1, 1, 
2023/2/15, 20, 5, 32, 2, , 
2023/2/16, 26, 4, 31, 3, , 
2023/2/17, 32, 9, 33, 3, 1, 
2023/2/18, 48, 9, 33, 2, 3, 
2023/2/19, 47, 10, 35, 1, 1, 
2023/2/20, 41, 4, 32, 1, 1, 
2023/2/21, 25, 4, 32, 3, , 
2023/2/22, 29, 5, 24, 4, 1, 
2023/2/23, 37, 2, 18, 3, , 
2023/2/24, 25, 10, 36, 2, 1, 
2023/2/25, 47, 5, 35, 1, 1, 
2023/2/26, 35, 4, 30, 3, 1, 
2023/2/27, 27, 6, 33, 2, 1, 
2023/2/28, 33, 9, 36, 2, 2, 
2023/3/1, 39, 5, 34, 1, 1, 
2023/3/2, 30, 7, 34, 2, 1, 
2023/3/3, 37, 8, 35, 4, 1, 
2023/3/4, 45, 8, 38, 2, 1, 
2023/3/5, 39, 8, 35, 3, 1, 
2023/3/6, 38, 8, 39, 4, 1, 
2023/3/7, 46, 14, 46, 4, 1, 
2023/3/8, 61, 18, 37, 3, 3, 
2023/3/9, 66, 18, 46, 2, 1, 
2023/3/10, 65, 25, 46, 4, 1, 
2023/3/11, 80, 18, 44, 1, , 
2023/3/12, 60, 9, 35, 1, , 
2023/3/13, 37, 9, 34, 3, 1, 
2023/3/14, 43, 13, 37, 1, , 
2023/3/15, 49, 8, 31, 5, 1, 
2023/3/16, 37, 18, 27, 5, 1, 
2023/3/17, 52, 5, 27, 2, , 
2023/3/18, 27, 9, 38, 1, 1, 
2023/3/19, 40, 12, 37, 2, 2, 
2023/3/20, 46, 15, 19, 3, 2, 
2023/3/21, 52, 6, 31, 2, 1, 
2023/3/22, 32, 10, 25, 4, 2, 
2023/3/23, 36, 5, 30, 1, 1, 
2023/3/24, 30, 17, 35, 1, , 
2023/3/25, 50, 17, 20, 1, , 
2023/3/26, 49, 18, 39, 2, 1, 
2023/3/27, 61, 16, 37, 1, 1, 
2023/3/28, 55, 14, 43, 1, 1, 
2023/3/29, 43, 17, 43, 3, 1, 
2023/3/30, 57, 12, 45, 2, 1, 
2023/3/31, 60, 14, 61, 1, 1, 
2022/10/1, 52, 19, 41, 1, 1, 
2022/10/2, 57, 15, 27, 2, 1, 
2022/10/3, 53, 9, 25, 2, 1, 
2022/10/4, 42, 6, 22, 1, 1, 
2022/10/5, 23, 6, 26, 1, , 
2022/10/6, 20, 9, 12, 3, , 
2022/10/7, 30, 8, 26, 2, 1, 
2022/10/8, 29, 10, 12, 1, 1, 
2022/10/9, 30, 8, 26, 2, 1, 
2022/10/10, 27, 7, 26, 2, 1, 
2022/10/11, 25, 11, 21, 3, , 
2022/10/12, 31, 12, 31, 2, , 
2022/10/13, 36, 19, 30, 2, , 
2022/10/14, 50, 24, 36, 2, 1, 
2022/10/15, 59, 24, 26, 3, 1, 
2022/10/16, 64, 18, 8, 3, , 
2022/10/17, 47, 12, 20, 2, , 
2022/10/18, 35, 9, 22, 1, , 
2022/10/19, 28, 12, 21, 1, , 
2022/10/20, 28, 15, 22, 3, , 
2022/10/21, 37, 17, 21, 2, 1, 
2022/10/22, 50, 19, 31, 3, 1, 
2022/10/23, 55, 7, 28, 3, 1, 
2022/10/24, 27, 6, 22, 4, 1, 
2022/10/25, 21, 11, 23, 5, 1, 
2022/10/26, 19, 7, 11, 6, , 
2022/10/27, 26, 7, 27, 6, 1, 
2022/10/28, 41, 8, 29, 4, 1, 
2022/10/29, 40, 4, 24, 2, , 
2022/10/30, 32, 7, 24, 4, , 
2022/10/31, 33, 5, 2, 12, , 
2022/11/1, 38, 9, 15, 7, , 
2022/11/2, 48, 14, 22, 5, 1, 
2022/11/3, 52, 14, 32, 5, 1, 
2022/11/4, 60, 6, 24, 4, 1, 
2022/11/5, 30, 5, 24, 3, , 
2022/11/6, 33, 9, 10, 6, 1, 
2022/11/7, 41, 7, 29, 7, 1, 
2022/11/8, 52, 10, 21, 6, 1, 
2022/11/9, 49, 13, 18, 8, 1, 
2022/11/10, 57, 17, 25, 9, 1, 
2022/11/11, 65, 21, 17, 7, , 
2022/11/12, 67, 14, 20, 6, , 
2022/11/13, 51, 4, 20, 5, 1, 
2022/11/14, 22, 8, 18, 4, , 
2022/11/15, 44, 12, 28, 2, 1, 
2022/11/16, 43, 14, 19, 8, , 
2022/11/17, 50, 13, 27, 8, , 
2022/11/18, 59, 7, 16, 6, , 
2022/11/19, 43, 10, 27, 4, 1, 
2022/11/20, 42, 15, 20, 7, 2, 
2022/11/21, 57, 9, 29, 5, 1, 
2022/11/22, 46, 7, 23, 4, , 
2022/11/23, 37, 4, 22, 4, , 
2022/11/24, 27, 5, 18, 6, 1, 
2022/11/25, 33, 7, 12, 8, 2, 
2022/11/26, 34, 15, 29, 4, 1, 
2022/11/27, 52, 8, 16, 7, , 
2022/11/28, 38, 9, 11, 9, , 
2022/11/29, 39, 4, 27, 3, 1, 
2022/11/30, 21, 4, 26, 3, 1, 
2022/12/1, 16, 3, 25, 4, , 
2022/12/2, 21, 6, 14, 6, 1, 
2022/12/3, 35, 10, 4, 4, , 
2022/12/4, 51, 6, 24, 5, 1, 
2022/12/5, 30, 3, 25, 3, , 
2022/12/6, 22, 8, 22, 2, 1, 
2022/12/7, 42, 13, 29, 2, 1, 
2022/12/8, 53, 9, 17, 1, 1, 
2022/12/9, 48, 13, 21, 2, 1, 
2022/12/10, 55, 8, 30, 1, , 
2022/12/11, 46, 3, 24, 1, 1, 
2022/12/12, 23, 9, 30, 1, 1, 
2022/12/13, 40, 19, 28, 1, 1, 
2022/12/14, 46, 3, 25, 1, 1, 
2022/12/15, 23, 10, 12, 2, , 
2022/12/16, 40, 7, 18, 1, , 
2022/12/17, 33, 3, 28, 1, 1, 
2022/12/18, 16, 3, 24, 1, 1, 
2022/12/19, 19, 6, 17, 1, 1, 
2022/12/20, 34, 6, 18, 1, , 
2022/12/21, 39, 6, 25, 1, , 
2022/12/22, 20, 3, 30, 1, 1, 
2022/12/23, 27, 7, 24, 1, 1, 
2022/12/24, 28, 5, 31, 1, , 
2022/12/25, 24, 4, 26, 1, , 
2022/12/26, 22, 6, 23, 1, 1, 
2022/12/27, 31, 8, 19, 1, 1, 
2022/12/28, 36, 8, 31, 1, , 
2022/12/29, 34, 4, 28, 1, , 
2022/12/30, 32, 7, 31, 1, 1, 
2022/12/31, 37, 9, 32, 1, , 
2023/1/1, 39, 9, 30, 1, 1, 
2022/7/1, 63, 16, 18, 1, , 
2022/7/2, 54, 5, 6, 1, , 
2022/7/3, 19, 5, 6, 1, , 
2022/7/4, 17, 6, 7, 1, , 
2022/7/5, 22, 13, 13, 3, , 
2022/7/6, 39, 19, 25, 2, 1, 
2022/7/7, 54, , 7, 1, , 
2022/7/8, 60, , 23, 1, 1, 
2022/7/9, 39, , 37, 1, , 
2022/7/10, 53, , 26, 1, , 
2022/7/11, 53, 10, 37, 2, 1, 
2022/7/12, 44, 13, 32, 2, 1, 
2022/7/13, 39, 14, 18, 1, , 
2022/7/14, 43, 16, 30, 1, 1, 
2022/7/15, 49, 16, 11, 1, , 
2022/7/16, 46, 12, 40, 2, 1, 
2022/7/17, 49, 22, 31, 1, 1, 
2022/7/18, 59, 16, 10, 2, , 
2022/7/19, 40, 15, 39, 2, 1, 
2022/7/20, 47, 28, 32, 1, , 
2022/7/21, 67, 15, 41, 1, 1, 
2022/7/22, 46, 5, 22, 1, , 
2022/7/23, 25, 11, 34, , 1, 
2022/7/24, 45, 29, 42, 1, 2, 
2022/7/25, 66, 38, 47, 1, 1, 
2022/7/26, 89, 26, 19, , , 
2022/7/27, 66, 14, 19, , , 
2022/7/28, 37, 7, 9, , , 
2022/7/29, 27, 10, 7, 1, , 
2022/7/30, 18, 5, 7, 1, , 
2022/7/31, 20, 3, 7, 1, , 
2022/8/1, 23, 11, 23, 1, 1, 
2022/8/2, 33, 22, 27, 2, 3, 
2022/8/3, 59, 15, 23, 2, 1, 
2022/8/4, 44, 16, 28, 3, 1, 
2022/8/5, 43, 10, 28, 1, 1, 
2022/8/6, 44, 14, 24, 1, 1, 
2022/8/7, 43, 20, 23, 1, 2, 
2022/8/8, 56, 27, 25, 1, 3, 
2022/8/9, 69, 19, 22, 1, 1, 
2022/8/10, 58, 11, 15, 1, 1, 
2022/8/11, 36, 18, 20, 1, 1, 
2022/8/12, 44, 20, 38, 1, 1, 
2022/8/13, 56, 16, 26, 1, 1, 
2022/8/14, 50, 25, 24, 1, 2, 
2022/8/15, 61, 13, 12, 1, 1, 
2022/8/16, 42, 16, 7, 1, , 
2022/8/17, 51, 11, 31, 2, 1, 
2022/8/18, 41, 15, 30, 2, 1, 
2022/8/19, 52, 10, 14, 1, 1, 
2022/8/20, 42, 10, 22, 1, 1, 
2022/8/21, 48, 15, 20, 1, 1, 
2022/8/22, 48, 22, 22, 2, , 
2022/8/23, 60, 31, 24, 3, 1, 
2022/8/24, 70, 16, 32, 2, 1, 
2022/8/25, 47, 10, 37, 3, 1, 
2022/8/26, 47, 15, 33, 3, 1, 
2022/8/27, 55, 15, 31, 2, 1, 
2022/8/28, 60, 13, 37, 2, 1, 
2022/8/29, 49, 21, 35, 2, 1, 
2022/8/30, 61, 10, 8, 1, 1, 
2022/8/31, 33, 3, 6, 1, 1, 
2022/9/1, 25, 5, 24, 1, , 
2022/9/2, 25, 5, 10, 1, 1, 
