date, pm25, pm10, o3, no2, so2
2018/7/18, 76, 48, 55, 3, 3
2018/7/19, 93, 21, 20, 2, 1
2018/7/20, 35, 12, 15, 3, 1
2018/7/21, 24, 11, 17, 3, 1
2018/7/22, 28, 22, 34, 5, 1
2018/7/23, 48, 27, 63, 4, 2
2018/7/24, 61, 25, 77, 8, 2
2018/7/25, 67, 26, 36, 7, 1
2018/7/26, 53, 15, 41, 3, 1
2018/7/27, 41, 20, 37, 1, 
2018/7/28, 53, 16, 35, 5, 
2018/7/29, 40, 14, 25, 10, 
2018/7/30, 32, 17, 24, 13, 1
2018/7/31, 33, 21, 25, 11, 1
2018/8/1, 48, 22, 27, 14, 1
2018/8/2, 51, 25, 41, 15, 1
2018/8/3, 63, 30, 73, 17, 3
2018/8/4, 71, 27, 63, 17, 3
2018/8/5, 67, 23, 52, 17, 2
2018/8/6, 65, 12, 44, 17, 1
2018/8/7, 34, 6, 43, 16, 1
2018/8/8, 33, 14, 40, 16, 1
2018/8/9, 38, 15, 46, 21, 1
2018/8/10, 49, 29, 22, 18, 
2018/8/11, 55, 16, 21, 18, 1
2018/8/12, 33, 14, 19, 18, 1
2018/8/13, 25, 13, 17, 18, 1
2018/8/14, 29, 22, 29, 12, 1
2018/8/15, 25, 18, 11, 8, 
2018/8/16, 24, 7, 34, 8, 
2018/8/17, 28, 13, 44, 6, 1
2018/8/18, 28, 13, 40, 8, 1
2018/8/19, 42, 18, 34, 8, 1
2018/8/20, 34, 33, 12, 9, 
2018/8/21, 37, 24, 13, 9, 
2018/8/22, 43, 35, 13, 9, 
2018/8/23, 51, 37, 21, , 
2018/8/24, 48, 30, 18, , 1
2018/8/25, 44, 14, 17, , 1
2018/8/26, 37, 15, 25, , 1
2018/8/27, 33, 23, 32, 1, 1
2018/8/28, 54, 18, 24, , 1
2018/8/29, 53, 8, 16, , 
2018/8/30, 23, 21, 21, , 2
2018/8/31, 51, 12, 16, 1, 1
2018/9/1, 41, 7, 28, , 1
2018/9/2, 25, 14, 20, , 
2018/9/3, 25, 21, 24, 1, 
2018/9/4, 33, 18, 42, , 1
2018/9/5, 51, 20, 50, 3, 2
2018/9/6, 56, 11, 19, 1, 1
2018/9/7, 29, 3, 46, 1, 1
2018/9/8, 29, 9, 24, 1, 
2018/9/9, 19, 5, 35, 1, 
2018/9/10, 17, 7, 43, 2, 1
2018/9/11, 25, 6, 33, 2, 1
2018/9/12, 39, 12, 22, 3, 
2018/9/13, 34, 18, 37, 4, 1
2018/9/14, 50, 15, 31, 2, 
2018/9/15, 36, 21, 35, 1, 2
2018/9/16, 52, 18, 35, 2, 1
2018/9/17, 53, 18, 44, 2, 2
2018/9/18, 57, 19, 48, 3, 1
2018/9/19, 64, 7, 33, 3, 
2018/9/20, 37, 17, 45, 3, 1
2018/9/21, 40, 15, 39, 1, 1
2018/9/22, 39, 13, 44, 2, 1
2018/9/23, 41, 19, 44, 3, 2
2018/9/24, 63, 15, 43, 1, 1
2018/9/25, 50, 10, 34, 2, 1
2018/9/26, 36, 5, 34, 1, 
2018/9/27, 22, 7, 41, 2, 1
2018/9/28, 37, 4, 33, 2, 
2018/9/29, 23, 18, 26, 2, 
2018/9/30, 31, 7, 43, 1, 1
2018/4/1, 43, 17, 49, 2, 2
2018/4/2, 55, 17, 45, 3, 3
2018/4/3, 69, 24, 38, 3, 3
2018/4/4, 78, 7, 46, 2, 2
2018/4/5, 27, 19, 42, 1, 
2018/4/6, 48, 22, 42, 1, 
2018/4/7, 59, 9, 43, 1, 
2018/4/8, 39, 10, 50, 2, 3
2018/4/9, 44, 21, 68, 3, 3
2018/4/10, 66, 16, 46, 1, 2
2018/4/11, 49, 17, 54, 2, 1
2018/4/12, 59, 10, 47, 3, 2
2018/4/13, 46, 16, 55, 2, 
2018/4/14, 45, 9, 40, 2, 
2018/4/15, 24, 20, 36, 2, 
2018/4/16, 58, 35, 24, 5, 2
2018/4/17, 73, 20, 42, 3, 3
2018/4/18, 62, 17, 47, 2, 2
2018/4/19, 58, 23, 48, 4, 5
2018/4/20, 68, 25, 50, 3, 4
2018/4/21, 83, 19, 51, 2, 2
2018/4/22, 73, 18, 49, 1, 
2018/4/23, 58, 14, 36, , 
2018/4/24, 37, 5, 40, 1, 
2018/4/25, 23, 7, 44, 2, 
2018/4/26, 30, 10, 41, 1, 2
2018/4/27, 37, 19, 55, 3, 3
2018/4/28, 66, 21, 62, 2, 2
2018/4/29, 66, 19, 54, 2, 2
2018/4/30, 62, 22, 54, 2, 3
2018/5/1, 76, 14, 38, 1, 1
2018/5/2, 54, 15, 41, 2, 
2018/5/3, 37, 7, 47, 1, 
2018/5/4, 37, 11, 49, 2, 2
2018/5/5, 43, 11, 48, 1, 3
2018/5/6, 49, 13, 35, 7, 
2018/5/7, 34, 7, 41, 2, 1
2018/5/8, 23, 6, 47, 1, 
2018/5/9, 38, 8, 43, 1, 
2018/5/10, 25, 6, 59, 2, 2
2018/5/11, 37, 12, 59, 2, 2
2018/5/12, 51, 5, 38, 5, 
2018/5/13, 23, 6, 50, 2, 
2018/5/14, 40, 15, 65, 2, 2
2018/5/15, 58, 18, 59, 3, 3
2018/5/16, 67, 34, 43, 2, 2
2018/5/17, 94, 37, 34, 2, 2
2018/5/18, 97, 14, 40, 2, 
2018/5/19, 31, 5, 46, 1, 1
2018/5/20, 28, 8, 46, 2, 2
2018/5/21, 29, 7, 44, 1, 1
2018/5/22, 33, 9, 37, 1, 
2018/5/23, 26, 10, 50, 3, 2
2018/5/24, 33, 11, 56, 2, 2
2018/5/25, 56, 16, 35, 3, 3
2018/5/26, 55, 10, 50, 1, 2
2018/5/27, 47, 9, 42, 1, 1
2018/5/28, 43, 10, 42, 1, 1
2018/5/29, 35, 8, 29, 5, 1
2018/5/30, 23, 5, 27, 1, 
2018/5/31, 29, 10, 49, 1, 1
2018/6/1, 45, 10, 70, 2, 1
2018/6/2, 42, 10, 52, 1, 1
2018/6/3, 37, 10, 48, 1, 1
2018/6/4, 38, 9, 46, 1, 1
2018/6/5, 32, 3, 34, 3, 
2018/6/6, 22, 6, 45, 1, 1
2018/6/7, 29, 13, 37, 1, 1
2018/6/8, 43, 19, 59, 1, 1
2018/6/9, 55, 14, 37, 1, 
2018/6/10, 42, 4, 31, 1, 
2018/6/11, 22, 5, 37, 2, 1
2018/6/12, 26, 4, 43, 1, 1
2018/6/13, 25, 6, 37, 3, 1
2018/6/14, 35, 8, 41, 2, 
2018/6/15, 36, 7, 42, 2, 1
2018/6/16, 28, 10, 40, 2, 1
2018/6/17, 30, 10, 41, 3, 1
2018/6/18, 27, 5, 38, 1, 
2018/6/19, 20, 5, 32, 5, 1
2018/6/20, 19, 13, 29, 3, 1
2018/6/21, 38, 20, 71, 2, 2
2018/6/22, 62, 11, 38, 1, 
2018/6/23, 41, 8, 47, 1, 1
2018/6/24, 33, 21, 55, 2, 2
2018/6/25, 66, 23, 35, 1, 3
2018/6/26, 56, 16, 15, 1, 1
2018/6/27, 36, 20, 15, 1, 2
2018/6/28, 43, 18, 12, 1, 1
2018/6/29, 25, 14, 15, 1, 
2018/6/30, 27, 28, 13, 1, 
2018/1/1, 31, 6, 33, 2, 
2018/1/2, 24, 10, 34, 1, 2
2018/1/3, 45, 3, 28, 3, 1
2018/1/4, 21, 3, 26, 3, 2
2018/1/5, 20, 5, 31, 2, 1
2018/1/6, 31, 5, 31, 2, 1
2018/1/7, 27, 5, 32, 3, 
2018/1/8, 27, 10, 33, 3, 
2018/1/9, 40, 7, 29, 2, 3
2018/1/10, 33, 5, 25, 2, 1
2018/1/11, 22, 4, 28, 1, 
2018/1/12, 19, 4, 33, 2, 
2018/1/13, 27, 5, 32, 1, 
2018/1/14, 20, 4, 28, 5, 
2018/1/15, 27, 6, 27, 4, 2
2018/1/16, 36, 6, 35, 2, 
2018/1/17, 26, 7, 38, 2, 
2018/1/18, 33, 28, 37, 4, 2
2018/1/19, 80, 31, 37, 7, 4
2018/1/20, 82, 14, 39, 4, 2
2018/1/21, 60, 7, 32, 4, 1
2018/1/22, 30, 11, 36, 2, 2
2018/1/23, 40, 4, 33, 1, 
2018/1/24, 24, 3, 31, 1, 
2018/1/25, 16, 3, 33, 2, 
2018/1/26, 19, 5, 34, 1, 
2018/1/27, 24, 7, 27, 4, 1
2018/1/28, 38, 11, 35, 3, 3
2018/1/29, 54, 6, 35, 2, 
2018/1/30, 38, 7, 34, 3, 3
2018/1/31, 33, 9, 32, 2, 1
2018/2/1, 23, 7, 31, 3, 1
2018/2/2, 29, 8, 36, 2, 2
2018/2/3, 30, 9, 33, 2, 1
2018/2/4, 29, 3, 34, 1, 
2018/2/5, 25, 4, 34, 2, 2
2018/2/6, 29, 4, 34, 2, 
2018/2/7, 23, 6, 37, 2, 
2018/2/8, 39, 14, 40, 3, 3
2018/2/9, 56, 7, 37, 7, 1
2018/2/10, 44, 9, 37, 2, 
2018/2/11, 38, 10, 37, 2, 
2018/2/12, 41, 5, 34, 2, 
2018/2/13, 32, 7, 35, 4, 2
2018/2/14, 32, 11, 26, 7, 4
2018/2/15, 50, 16, 35, 5, 1
2018/2/16, 52, 10, 42, 2, 
2018/2/17, 40, 6, 36, 1, 
2018/2/18, 19, 9, 30, 3, 3
2018/2/19, 35, 19, 38, 8, 3
2018/2/20, 60, 16, 36, 8, 3
2018/2/21, 62, 11, 33, 6, 1
2018/2/22, 42, 16, 44, 4, 2
2018/2/23, 49, 15, 44, 4, 2
2018/2/24, 63, 20, 36, 5, 1
2018/2/25, 71, 22, 41, 4, 3
2018/2/26, 65, 17, 40, 4, 2
2018/2/27, 56, 16, 48, 4, 4
2018/2/28, 51, 17, 46, 2, 1
2018/3/1, 39, 18, 42, 4, 2
2018/3/2, 56, 11, 41, 2, 2
2018/3/3, 45, 10, 44, 2, 2
2018/3/4, 38, 12, 37, 1, 
2018/3/5, 29, 4, 38, , 
2018/3/6, 32, 9, 37, , 2
2018/3/7, 36, 6, 29, 3, 
2018/3/8, 26, 5, 36, 2, 
2018/3/9, 25, 7, 39, 2, 1
2018/3/10, 33, 12, 36, 5, 3
2018/3/11, 41, 13, 40, 5, 3
2018/3/12, 57, 10, 43, 3, 3
2018/3/13, 50, 16, 50, 2, 3
2018/3/14, 65, 14, 43, 1, 2
2018/3/15, 59, 4, 36, 3, 
2018/3/16, 21, 5, 39, 2, 
2018/3/17, 23, 8, 35, 3, 
2018/3/18, 25, 5, 38, 2, 
2018/3/19, 16, 7, 39, 2, 
2018/3/20, 15, 4, 34, 2, 
2018/3/21, 15, 3, 36, 2, 
2018/3/22, 19, 8, 39, 3, 2
2018/3/23, 20, 8, 42, 3, 2
2018/3/24, 31, 20, 62, 3, 2
2018/3/25, 65, 24, 74, 2, 3
2018/3/26, 86, 32, 68, 5, 2
2018/3/27, 92, 27, 69, 3, 3
2018/3/28, 86, 24, 66, 3, 4
2018/3/29, 85, 15, 48, 2, 1
2018/3/30, 50, 10, 54, 3, 2
2018/3/31, 40, 14, 47, 2, 
2017/10/1, 35, 12, 38, 2, 
2017/10/2, 24, 5, 33, 1, 
2017/10/3, 21, 5, 38, 1, 
2017/10/4, 24, 9, 32, 3, 
2017/10/5, 29, 9, 33, 4, 
2017/10/6, 23, 7, 28, 4, 
2017/10/7, 28, 9, 32, 2, 
2017/10/8, 35, 9, 34, 2, 2
2017/10/9, 34, 18, 50, 4, 3
2017/10/10, 69, 31, 56, 3, 3
2017/10/11, 86, 24, 33, 4, 2
2017/10/12, 71, 8, 31, 3, 1
2017/10/13, 30, 11, 25, 2, 2
2017/10/14, 40, 6, 34, , 
2017/10/15, 30, 3, 32, 2, 
2017/10/16, 17, 4, 34, 2, 
2017/10/17, 23, 10, 35, 3, 
2017/10/18, 32, 4, 29, 3, 
2017/10/19, 16, 5, 27, 2, 
2017/10/20, 21, 2, 29, 2, 
2017/10/21, 16, 3, 37, 1, 
2017/10/22, 15, 5, 38, , 
2017/10/23, 25, 14, 36, 2, 
2017/10/24, 45, 12, 41, 1, 
2017/10/25, 54, 11, 39, 2, 1
2017/10/26, 42, 15, 39, 3, 2
2017/10/27, 47, 10, 24, 4, 
2017/10/28, 36, 3, 38, 2, 
2017/10/29, 18, 17, 38, 1, 
2017/10/30, 61, 13, 37, 1, 1
2017/10/31, 53, 13, 34, 3, 2
2017/11/1, 49, 18, 36, 6, 4
2017/11/2, 67, 25, 39, 3, 3
2017/11/3, 76, 12, 37, 1, 
2017/11/4, 57, 24, 37, 2, 
2017/11/5, 77, 19, 32, 4, 3
2017/11/6, 71, 16, 39, 4, 1
2017/11/7, 64, 11, 18, 1, 
2017/11/8, 48, 17, 37, 2, 
2017/11/9, 63, 10, 40, 2, 1
2017/11/10, 40, 14, 33, 2, 
2017/11/11, 46, 7, 31, 1, 
2017/11/12, 25, 7, 31, 3, 
2017/11/13, 27, 7, 23, 2, 
2017/11/14, 32, 14, 33, 2, 2
2017/11/15, 52, 12, 34, 2, 
2017/11/16, 41, 10, 30, 5, 3
2017/11/17, 36, 4, 28, 3, 
2017/11/18, 30, 4, 31, 2, 
2017/11/19, 24, 5, 30, 2, 
2017/11/20, 25, 5, 32, 2, 1
2017/11/21, 32, 4, 23, 3, 1
2017/11/22, 27, 12, 34, 2, 
2017/11/23, 36, 5, 29, 2, 
2017/11/24, 31, 9, 26, 3, 1
2017/11/25, 36, 7, 23, 2, 1
2017/11/26, 34, 14, 34, 3, 1
2017/11/27, 50, 11, 30, 3, 2
2017/11/28, 53, 13, 29, 4, 2
2017/11/29, 47, 16, 34, 3, 1
2017/11/30, 59, 5, 34, 2, 2
2017/12/1, 26, 8, 30, 2, 2
2017/12/2, 32, 10, 27, 4, 3
2017/12/3, 39, 9, 28, 3, 1
2017/12/4, 39, 5, 31, 1, 1
2017/12/5, 26, 4, 30, 1, 
2017/12/6, 22, 5, 30, 2, 
2017/12/7, 33, 7, 30, 1, 
2017/12/8, 30, 5, 31, 2, 
2017/12/9, 21, 5, 34, 2, 2
2017/12/10, 31, 8, 30, 2, 1
2017/12/11, 34, 6, 28, 1, 
2017/12/12, 19, 4, 31, 1, 
2017/12/13, 21, 3, 31, 1, 
2017/12/14, 22, 6, 29, 5, 3
2017/12/15, 24, 12, 25, 4, 2
2017/12/16, 41, 8, 32, 1, 
2017/12/17, 30, 5, 33, 2, 
2017/12/18, 27, 8, 30, 2, 
2017/12/19, 38, 9, 34, 3, 2
2017/12/20, 38, 9, 34, 3, 2
2017/12/21, 31, 9, 31, 4, 2
2017/12/22, 48, 15, 30, 4, 2
2017/12/23, 50, 10, 33, 4, 2
2017/12/24, 44, 8, 35, 1, 
2017/12/25, 42, 5, 32, 2, 1
2017/12/26, 30, 6, 32, 2, 
2017/12/27, 22, 4, 33, 2, 
2017/12/28, 20, 10, 35, 1, 
2017/12/29, 36, 13, 34, 2, 
2017/12/30, 48, 6, 30, 3, 2
2017/12/31, 39, 10, 32, 1, 1
2017/7/1, 22, 19, 22, 1, 1
2017/7/2, 44, 29, 19, , 3
2017/7/3, 69, 18, 14, 1, 1
2017/7/4, 39, 12, 32, 3, 
2017/7/5, 34, 17, 42, 1, 
2017/7/6, 51, 18, 31, 2, 
2017/7/7, 52, 18, 34, 1, 2
2017/7/8, 43, 10, 22, 1, 2
2017/7/9, 29, 17, 27, 1, 2
2017/7/10, 48, 25, 27, 2, 2
2017/7/11, 63, 26, 28, 1, 2
2017/7/12, 57, 30, 50, 2, 2
2017/7/13, 69, 13, 25, 1, 
2017/7/14, 44, 24, 38, 2, 2
2017/7/15, 57, 31, 34, 2, 2
2017/7/16, 77, 32, 43, 1, 2
2017/7/17, 79, 15, 19, 1, 
2017/7/18, 45, 14, 41, 1, 1
2017/7/19, 43, 18, 36, 1, 
2017/7/20, 51, 14, 37, 1, 
2017/7/21, 31, 13, 30, 1, 
2017/7/22, 31, 10, 23, 1, 
2017/7/23, 25, 11, 24, 1, 
2017/7/24, 35, 17, 22, 1, 
2017/7/25, 44, 14, 40, 2, 
2017/7/26, 38, 16, 58, 2, 2
2017/7/27, 45, 11, 22, 1, 1
2017/7/28, 22, 24, 34, 2, 2
2017/7/29, 47, 26, 31, 1, 
2017/7/30, 49, 19, 27, 1, 
2017/7/31, 35, 29, 54, 2, 2
2017/8/1, 66, 14, 55, 2, 1
2017/8/2, 41, 7, 33, 2, 
2017/8/3, 17, 9, 18, 2, 
2017/8/4, 23, 19, 23, 1, 
2017/8/5, 35, 25, 22, , 
2017/8/6, 42, 22, 30, 1, 
2017/8/7, 26, 19, 42, 2, 
2017/8/8, 41, 40, 64, 2, 2
2017/8/9, 85, 46, 53, 2, 2
2017/8/10, 83, 35, 42, 1, 2
2017/8/11, 68, 9, 34, 1, 1
2017/8/12, 32, 11, 29, 2, 
2017/8/13, 26, 9, 35, 2, 2
2017/8/14, 27, 17, 28, 1, 
2017/8/15, 42, 24, 32, 1, 2
2017/8/16, 54, 13, 34, 1, 1
2017/8/17, 26, 15, 36, 1, 
2017/8/18, 29, 21, 48, 2, 2
2017/8/19, 52, 23, 56, 2, 2
2017/8/20, 60, 25, 31, 1, 
2017/8/21, 57, 11, 15, , 
2017/8/22, 25, 18, 39, 2, 2
2017/8/23, 44, 30, 39, 1, 3
2017/8/24, 63, 37, 38, 2, 4
2017/8/25, 73, 15, 42, 1, 1
2017/8/26, 52, 16, 60, 2, 2
2017/8/27, 50, 18, 31, 1, 
2017/8/28, 40, 27, 34, 1, 3
2017/8/29, 57, 25, 47, 1, 1
2017/8/30, 54, 9, 46, 1, 2
2017/8/31, 28, 11, 45, 1, 
2017/9/1, 20, 7, 38, , 
2017/9/2, 28, 10, 38, 2, 
2017/9/3, 33, 11, 29, 2, 
2017/9/4, 35, 10, 33, 1, 
2017/9/5, 35, 7, 30, , 
2017/9/6, 28, , , , 
2017/9/11, 31, 8, 30, 2, 
2017/9/12, 19, 8, 45, 3, 3
2017/9/13, 38, 15, 29, 2, 1
2017/9/14, 49, 7, 34, 1, 
2017/9/15, 26, 8, 27, 3, 
2017/9/16, 24, 14, 27, 1, 
2017/9/17, 22, 7, 36, 1, 
2017/9/18, 22, 8, 46, 1, 2
2017/9/19, 39, 18, 21, 1, 1
2017/9/20, 65, 14, 46, 2, 2
2017/9/21, 52, 13, 27, 3, 1
2017/9/22, 45, 12, 35, 2, 1
2017/9/23, 42, 12, 36, 2, 1
2017/9/24, 50, 14, 52, 3, 3
2017/9/25, 51, 15, 49, 1, 
2017/9/26, 47, 13, 41, 1, 
2017/9/27, 30, 6, 32, 1, 
2017/9/28, 20, 13, 39, 4, 4
2017/9/29, 36, 16, 43, 2, 2
2017/9/30, 48, 9, 47, 2, 1
2017/4/1, 34, 7, 43, 2, 2
2017/4/2, 33, 10, 50, 3, 1
2017/4/3, 50, 19, 63, 5, 3
2017/4/4, 62, 17, 66, 2, 1
2017/4/5, 55, 13, 49, 1, 
2017/4/6, 41, 9, 43, 3, 
2017/4/7, 32, 8, 33, 2, 
2017/4/8, 23, 13, 47, 3, 
2017/4/9, 38, 11, 41, 3, 
2017/4/10, 41, 5, 35, 5, 
2017/4/11, 19, 6, 40, 3, 
2017/4/12, 35, 13, 41, 3, 2
2017/4/13, 49, 11, 64, 3, 2
2017/4/14, 50, 14, 49, 1, 1
2017/4/15, 55, 12, 45, 2, 
2017/4/16, 45, 18, 34, 1, 
2017/4/17, 43, 11, 44, 2, 
2017/4/18, 36, 18, 54, 2, 
2017/4/19, 55, 15, 45, 5, 2
2017/4/20, 56, 21, 43, 8, 4
2017/4/21, 62, 18, 52, 3, 2
2017/4/22, 59, 9, 49, 2, 
2017/4/23, 32, 12, 51, 1, 
2017/4/24, 43, 11, 48, 1, 
2017/4/25, 32, 7, 37, 2, 
2017/4/26, 20, 8, 46, 2, 
2017/4/27, 29, 9, 59, 2, 
2017/4/28, 45, 14, 58, 2, 3
2017/4/29, 51, 16, 64, 2, 3
2017/4/30, 62, 26, 80, 2, 2
2017/5/1, 74, 7, 50, 2, 1
2017/5/2, 37, 9, 46, 2, 1
2017/5/3, 34, 13, 45, 1, 
2017/5/4, 26, 7, 47, 1, 1
2017/5/5, 29, 8, 38, 3, 2
2017/5/6, 32, 17, 57, 2, 
2017/5/7, 53, 26, 78, 2, 2
2017/5/8, 69, 24, 46, 3, 1
2017/5/9, 76, 13, 58, 2, 
2017/5/10, 43, 17, 50, 1, 
2017/5/11, 57, 25, 66, 2, 2
2017/5/12, 79, 14, 44, 3, 1
2017/5/13, 47, 13, 49, 1, 
2017/5/14, 44, 20, 53, 3, 3
2017/5/15, 66, 15, 44, 4, 2
2017/5/16, 51, 14, 52, 3, 2
2017/5/17, 54, 11, 49, 3, 2
2017/5/18, 43, 15, 73, 2, 2
2017/5/19, 55, 15, 67, 2, 2
2017/5/20, 57, 16, 58, 2, 2
2017/5/21, 59, 14, 48, 2, 
2017/5/22, 49, 10, 46, 2, 
2017/5/23, 46, 15, 38, 3, 2
2017/5/24, 49, 9, 34, 2, 
2017/5/25, 27, 13, 45, 1, 
2017/5/26, 39, 4, 50, 2, 2
2017/5/27, 27, 11, 55, 2, 2
2017/5/28, 39, 15, 63, 2, 2
2017/5/29, 55, 35, 64, 1, 5
2017/5/30, 94, 26, 41, 1, 2
2017/5/31, 79, 26, 60, 1, 3
2017/6/1, 78, 11, 57, 2, 
2017/6/2, 44, 7, 48, 2, 2
2017/6/3, 25, 9, 45, 2, 2
2017/6/4, 33, 6, 48, 2, 2
2017/6/5, 27, 8, 64, 2, 2
2017/6/6, 34, 12, 45, 1, 
2017/6/7, 31, 12, 44, 2, 
2017/6/8, 40, 15, 61, 3, 2
2017/6/9, 55, 13, 64, 1, 2
2017/6/10, 65, 27, 57, 3, 1
2017/6/11, 76, 6, 38, 2, 
2017/6/12, 23, 8, 44, 2, 
2017/6/13, 34, 9, 58, 2, 2
2017/6/14, 44, 13, 72, 2, 2
2017/6/15, 58, 21, 82, 2, 2
2017/6/16, 67, 9, 53, 3, 1
2017/6/17, 39, 15, 65, 3, 2
2017/6/18, 61, 21, 59, 2, 1
2017/6/19, 67, 24, 48, 2, 3
2017/6/20, 64, 17, 43, 2, 1
2017/6/21, 34, 8, 43, 3, 2
2017/6/22, 30, 15, 61, 2, 2
2017/6/23, 53, 16, 51, 2, 1
2017/6/24, 58, 13, 35, 2, 
2017/6/25, 28, 16, 46, 2, 
2017/6/26, 49, 17, 42, 3, 2
2017/6/27, 51, 11, 54, 1, 
2017/6/28, 25, 14, 45, 1, 
2017/6/29, 32, 9, 26, 1, 
2017/6/30, 32, 11, 14, 2, 1
2017/1/2, 49, 13, 37, 2, 1
2017/1/3, 50, 14, 39, 2, 
2017/1/4, 54, 10, 36, 1, 
2017/1/5, 34, 3, 34, 3, 
2017/1/6, 25, 5, 29, 5, 2
2017/1/7, 26, 8, 29, 4, 
2017/1/8, 30, 4, 35, 2, 
2017/1/9, 36, 8, 39, 2, 
2017/1/10, 41, 8, 35, 2, 
2017/1/11, 28, 6, 35, 2, 
2017/1/12, 25, 7, 36, 2, 2
2017/1/13, 34, 4, 32, 1, 
2017/1/14, 20, 4, 31, 2, 
2017/1/15, 13, 3, 32, 2, 1
2017/1/16, 18, 2, 33, 2, 
2017/1/17, 20, 3, 28, 6, 2
2017/1/18, 21, 14, 35, 5, 2
2017/1/19, 55, 13, 36, 4, 2
2017/1/20, 52, 13, 39, 3, 2
2017/1/21, 58, 10, 36, 2, 
2017/1/22, 41, 6, 36, 2, 
2017/1/23, 25, 3, 36, 2, 
2017/1/24, 28, 4, 35, 3, 
2017/1/25, 23, 5, 35, 5, 3
2017/1/26, 31, 5, 35, 5, 1
2017/1/27, 31, 20, 38, 4, 2
2017/1/28, 55, 14, 29, 5, 2
2017/1/29, 59, 20, 39, 7, 1
2017/1/30, 61, 8, 36, 2, 
2017/1/31, 24, 8, 33, 4, 2
2017/2/1, 32, 6, 38, 1, 
2017/2/2, 34, 6, 38, 3, 
2017/2/3, 28, 9, 36, 5, 2
2017/2/4, 38, 8, 26, 4, 
2017/2/5, 35, 11, 41, 1, 1
2017/2/6, 37, 11, 39, 2, 
2017/2/7, 41, 4, 38, 2, 1
2017/2/8, 23, 7, 31, 3, 
2017/2/9, 28, 5, 36, 2, 
2017/2/10, 27, 4, 37, 1, 1
2017/2/11, 24, 5, 36, 2, 
2017/2/12, 21, 5, 38, 2, 
2017/2/13, 20, 4, 40, 2, 2
2017/2/14, 30, 9, 39, 3, 2
2017/2/15, 30, 9, 40, 3, 2
2017/2/16, 41, 17, 36, 8, 2
2017/2/17, 60, 10, 36, 5, 2
2017/2/18, 37, 4, 40, 2, 
2017/2/19, 18, 13, 44, 1, 4
2017/2/20, 43, 11, 40, 1, 
2017/2/21, 39, 5, 36, 3, 2
2017/2/22, 23, 7, 41, 3, 
2017/2/23, 29, 5, 38, 2, 
2017/2/24, 26, 5, 40, 3, 3
2017/2/25, 37, 14, 42, 2, 2
2017/2/26, 47, 8, 39, 2, 1
2017/2/27, 32, 8, 41, 3, 
2017/2/28, 27, 9, 38, 7, 2
2017/3/1, 38, 8, 36, 5, 2
2017/3/2, 41, 9, 44, 2, 1
2017/3/3, 41, 9, 43, 4, 2
2017/3/4, 45, 15, 40, 6, 5
2017/3/5, 61, 13, 40, 4, 2
2017/3/6, 54, 8, 44, 2, 
2017/3/7, 43, 8, 44, 2, 1
2017/3/8, 38, 9, 46, 2, 
2017/3/9, 44, 13, 48, 4, 2
2017/3/10, 50, 8, 45, 2, 
2017/3/11, 44, 10, 40, 4, 2
2017/3/12, 39, 9, 30, 5, 
2017/3/13, 42, 17, 43, 3, 
2017/3/14, 65, 5, 41, 1, 
2017/3/15, 27, 7, 42, 2, 2
2017/3/16, 37, 9, 45, 3, 1
2017/3/17, 54, 11, 43, 5, 2
2017/3/18, 68, 18, 64, 4, 3
2017/3/19, 70, 23, 56, 3, 2
2017/3/21, 27, 12, 46, 3, 
2017/3/22, 49, 13, 37, 4, 2
2017/3/23, 45, 10, 42, 2, 1
2017/3/24, 37, 10, 41, 2, 2
2017/3/25, 37, 9, 34, 5, 1
2017/3/26, 39, 9, 42, 2, 
2017/3/27, 32, 9, 53, 3, 
2017/3/28, 46, 20, 55, 3, 1
2017/3/29, 66, 20, 50, 3, 3
2017/3/30, 71, 18, 50, 3, 1
2017/3/31, 52, 7, 42, 3, 
2016/10/1, 53, 30, 41, 1, 2
2016/10/2, 59, 12, 18, 1, 
2016/10/3, 19, 11, 32, 4, 
2016/10/4, 39, 28, 24, 3, 
2016/10/5, 38, 10, 37, 1, 
2016/10/6, 31, 13, 36, 3, 
2016/10/7, 46, 18, 32, 1, 
2016/10/8, 37, 5, 35, 1, 
2016/10/9, 28, 7, 38, 1, 
2016/10/10, 24, 7, 34, 2, 
2016/10/11, 26, 13, 36, 4, 
2016/10/12, 45, 9, 36, 2, 
2016/10/13, 40, 5, 35, 4, 2
2016/10/14, 29, 10, 42, 5, 1
2016/10/15, 43, 11, 43, 1, 
2016/10/16, 37, 13, 37, 2, 1
2016/10/17, 28, 12, 34, 3, 1
2016/10/18, 40, 15, 30, 3, 2
2016/10/19, 46, 22, 40, 2, 
2016/10/20, 65, 14, 40, 2, 
2016/10/21, 50, 14, 27, 3, 2
2016/10/22, 46, 7, 35, 2, 1
2016/10/23, 33, 8, 38, 2, 
2016/10/24, 26, 8, 27, 3, 
2016/10/25, 24, 12, 31, 3, 
2016/10/26, 40, 12, 39, 2, 
2016/10/27, 41, 9, 30, 3, 
2016/10/28, 34, 9, 36, 3, 
2016/10/29, 35, 12, 39, 2, 
2016/10/30, 44, 14, 27, 4, 2
2016/10/31, 51, 10, 37, 2, 
2016/11/1, 36, 7, 35, 3, 2
2016/11/2, 25, 12, 41, 2, 2
2016/11/3, 44, 12, 42, 3, 1
